global_step,episode,episode_return,episode_length,epsilon,loss,mean_q,makespan,avg_waiting_time,missed_deadlines,weighted_tardiness
17250,344,-4.19414,50,0.9454,0.003892,,63.279,9.2359,0.64,435.02
17300,345,-4.58016,50,0.9452,0.004162,,75.376,9.2806,0.56,491.55
17350,346,-3.60739,50,0.9451,0.002472,,76.25,8.9701,0.58,351.71
17400,347,-0.03326,50,0.9449,0.004981,,68.708,0.8096,0.16,16.47
17450,348,-4.1339,50,0.9447,0.002614,,76.729,8.8368,0.52,433.24
17500,349,-1.77307,50,0.9446,0.004755,,76.931,4.3921,0.36,195.54
17550,350,-3.55653,50,0.9444,0.003948,,65.67,7.5885,0.6,380.32
17600,351,-0.61169,50,0.9443,0.003377,,62.129,2.627,0.36,58.36
17650,352,-3.1245,50,0.9441,0.003691,,76.645,6.9879,0.54,326.55
17700,353,-6.19125,50,0.9439,0.003647,,69.219,11.1824,0.68,690.34
